Age,Gender,Education,Job_Role,Department,Experience,Salary
30.0,Male,Bachelor's,Manager,Marketing,8.0,90482
49.0,Female,Master's,Engineer,Operations,24.0,106759
38.0,Female,PhD,Manager,Finance,16.0,114111
36.0,Male,Bachelor's,Manager,HR,14.0,95974
,Male,Bachelor's,Engineer,Marketing,7.0,68536
51.0,Female,Bachelor's,Manager,Operations,25.0,119522
37.0,Female,PhD,Intern,HR,12.0,74813
23.0,Female,Master's,Engineer,Finance,0.0,71920
27.0,Female,Master's,Engineer,HR,1.0,69952
31.0,Male,Bachelor's,Director,Finance,9.0,92577
50.0,Male,Bachelor's,Manager,Marketing,26.0,116402
46.0,Male,Bachelor's,Analyst,IT,20.0,83692
50.0,Male,High School,Intern,IT,26.0,71973
35.0,Female,Master's,Analyst,Marketing,12.0,76457
32.0,Male,Master's,Manager,HR,10.0,95886
39.0,Male,PhD,Director,Finance,13.0,127682
38.0,Female,PhD,Intern,IT,15.0,78860
52.0,Female,Bachelor's,Analyst,Finance,27.0,91911
51.0,Male,Master's,Manager,Marketing,28.0,116680
30.0,Female,PhD,Engineer,HR,,76334
26.0,Male,Master's,Engineer,Finance,1.0,83123
51.0,Female,Bachelor's,Analyst,HR,25.0,91638
28.0,Female,Bachelor's,Manager,IT,4.0,86483
43.0,Male,High School,Engineer,Finance,18.0,72905
28.0,Female,PhD,Analyst,Operations,6.0,79965
53.0,Male,Master's,Manager,IT,27.0,121079
52.0,Male,Bachelor's,Manager,HR,,115056
42.0,Male,Master's,Director,Marketing,16.0,120701
26.0,Female,Master's,Intern,Operations,4.0,52899
37.0,Male,Bachelor's,Engineer,Finance,11.0,79370
44.0,Male,High School,Intern,IT,18.0,52591
51.0,Male,Master's,Intern,Finance,26.0,88059
40.0,Male,Bachelor's,Engineer,Finance,17.0,83043
53.0,Male,Master's,Analyst,Operations,27.0,94372
36.0,Male,Bachelor's,Engineer,Operations,11.0,79018
24.0,Female,Master's,Engineer,Operations,2.0,66692
47.0,Male,Bachelor's,Manager,Operations,25.0,117377
,Female,Bachelor's,Manager,Marketing,3.0,84405
36.0,Female,Master's,Manager,HR,14.0,100872
39.0,Male,Bachelor's,Engineer,Operations,14.0,81745
33.0,Female,High School,Analyst,IT,10.0,57178
26.0,Female,High School,Intern,Finance,1.0,21660
40.0,Male,Master's,Engineer,Operations,17.0,88141
,Female,Master's,Intern,IT,2.0,52606
42.0,Male,Master's,Analyst,Marketing,17.0,85448
36.0,Female,Bachelor's,Intern,IT,13.0,55692
30.0,Male,High School,Analyst,IT,5.0,47315
23.0,Female,High School,Analyst,Marketing,1.0,47053
22.0,Male,Bachelor's,Analyst,Marketing,0.0,40584
33.0,Male,Bachelor's,Manager,Finance,7.0,93906
33.0,Female,Bachelor's,Intern,Operations,9.0,56109
43.0,Male,Bachelor's,Engineer,IT,19.0,88502
39.0,Male,PhD,Intern,HR,17.0,81409
45.0,Female,Bachelor's,Manager,HR,19.0,109399
34.0,Male,Bachelor's,Manager,Finance,10.0,83762
42.0,Male,Master's,Director,HR,17.0,125920
,Female,Bachelor's,Engineer,Finance,26.0,100927
38.0,Female,Master's,Engineer,Operations,15.0,95907
28.0,Female,Master's,Intern,Finance,4.0,56383
31.0,Female,PhD,Intern,Marketing,6.0,63832
45.0,Female,High School,Intern,Marketing,21.0,66966
24.0,Female,PhD,Intern,Marketing,1.0,53379
32.0,Male,Bachelor's,Analyst,Marketing,10.0,64883
38.0,Female,Bachelor's,Director,Marketing,12.0,100144
42.0,Female,Bachelor's,Engineer,Marketing,19.0,87045
46.0,Female,PhD,Intern,Marketing,,89455
50.0,Male,Bachelor's,Engineer,Marketing,27.0,106748
,Male,Bachelor's,Manager,Marketing,15.0,90064
54.0,Male,Master's,Engineer,Operations,29.0,115462
37.0,Female,Bachelor's,Engineer,Marketing,,87366
28.0,Male,High School,Analyst,Finance,6.0,57596
28.0,Male,High School,Intern,Operations,6.0,38425
37.0,Male,High School,Director,HR,11.0,89234
33.0,Male,Bachelor's,Analyst,IT,11.0,69846
45.0,Female,High School,Director,Operations,19.0,108719
26.0,Female,Master's,Manager,Marketing,0.0,81993
46.0,Female,Bachelor's,Engineer,Operations,22.0,93570
29.0,Female,Bachelor's,Engineer,IT,5.0,71183
33.0,Female,Master's,Intern,IT,7.0,58602
50.0,Female,Bachelor's,Manager,Marketing,26.0,110949
37.0,Male,Master's,Engineer,Marketing,12.0,86910
27.0,Female,Bachelor's,Manager,Finance,4.0,73049
45.0,Female,Bachelor's,Analyst,IT,23.0,86040
,Female,High School,Engineer,Marketing,9.0,69573
48.0,Female,Bachelor's,Analyst,IT,26.0,82852
35.0,Female,Bachelor's,Analyst,Finance,13.0,68968
48.0,Male,Bachelor's,Manager,HR,,105881
33.0,Male,High School,Intern,IT,8.0,47705
39.0,Male,High School,Engineer,Finance,16.0,71663
28.0,Male,Bachelor's,Analyst,Finance,2.0,58598
35.0,Male,Bachelor's,Manager,Finance,11.0,96859
,Female,Bachelor's,Intern,Operations,11.0,42360
32.0,Male,Bachelor's,Manager,Marketing,10.0,92210
45.0,Male,Master's,Intern,IT,21.0,80033
51.0,Female,High School,Engineer,Operations,28.0,88386
25.0,Male,Master's,Director,IT,3.0,96889
30.0,Male,Master's,Analyst,Operations,7.0,66324
31.0,Female,High School,Engineer,Marketing,9.0,62767
35.0,Female,Master's,Engineer,Finance,13.0,86315
54.0,Female,PhD,Engineer,IT,,125752
22.0,Male,High School,Intern,Finance,0.0,30421
34.0,Male,Bachelor's,Intern,Marketing,11.0,51531
28.0,Male,Master's,Analyst,IT,4.0,58259
38.0,Female,Master's,Analyst,HR,13.0,81703
27.0,Male,Bachelor's,Engineer,HR,3.0,74967
53.0,Male,Bachelor's,Engineer,HR,27.0,101405
,Male,Bachelor's,Manager,Marketing,16.0,97542
51.0,Male,Bachelor's,Intern,HR,25.0,88266
47.0,Female,Master's,Intern,IT,21.0,81694
50.0,Female,Bachelor's,Manager,HR,25.0,117013
36.0,Female,Bachelor's,Director,IT,,101131
24.0,Female,Master's,Engineer,Marketing,2.0,68768
35.0,Male,High School,Analyst,Finance,10.0,63433
35.0,Female,Bachelor's,Engineer,Operations,10.0,79285
26.0,Male,Master's,Manager,HR,4.0,88958
29.0,Female,Master's,Manager,Operations,5.0,91590
28.0,Female,Bachelor's,Analyst,Finance,3.0,63124
35.0,Male,Bachelor's,Engineer,Marketing,9.0,71827
31.0,Male,High School,Engineer,Marketing,9.0,68292
34.0,Female,Bachelor's,Intern,Finance,11.0,51089
46.0,Male,Bachelor's,Engineer,Operations,21.0,94890
48.0,Female,Bachelor's,Director,HR,22.0,123006
41.0,Male,Bachelor's,Director,IT,17.0,113077
53.0,Female,Bachelor's,Engineer,Marketing,29.0,114165
36.0,Female,High School,Manager,Finance,14.0,84424
48.0,Female,Bachelor's,Intern,Operations,22.0,73734
44.0,Female,Bachelor's,Engineer,HR,22.0,101388
42.0,Male,Bachelor's,Intern,Operations,17.0,61609
24.0,Male,High School,Analyst,HR,2.0,42663
25.0,Female,Master's,Analyst,IT,2.0,60236
22.0,Female,Bachelor's,Intern,IT,0.0,30767
38.0,Female,Master's,Director,Finance,16.0,123679
34.0,Male,Master's,Intern,Finance,9.0,60305
52.0,Female,Bachelor's,Manager,HR,26.0,104556
28.0,Male,High School,Intern,HR,5.0,35368
46.0,Male,Bachelor's,Director,HR,24.0,128558
49.0,Female,Bachelor's,Director,HR,24.0,120358
35.0,Male,Master's,Manager,IT,10.0,104844
38.0,Female,Bachelor's,Engineer,Finance,13.0,80135
42.0,Female,High School,Intern,Finance,16.0,46758
49.0,Male,Bachelor's,Engineer,Marketing,27.0,91904
30.0,Male,Bachelor's,Engineer,Finance,6.0,81495
44.0,Female,Master's,Engineer,Finance,21.0,97394
27.0,Male,Bachelor's,Manager,Operations,3.0,75557
36.0,Male,Bachelor's,Engineer,Operations,10.0,76434
40.0,Male,PhD,Analyst,Marketing,18.0,94248
32.0,Female,Master's,Intern,HR,8.0,53042
49.0,Female,Bachelor's,Engineer,Marketing,25.0,105891
44.0,Male,High School,Manager,Marketing,20.0,97537
30.0,Female,Bachelor's,Analyst,IT,7.0,66635
41.0,Female,Bachelor's,Analyst,Finance,19.0,68581
28.0,Male,Bachelor's,Analyst,IT,3.0,56939
37.0,Male,Bachelor's,Manager,Finance,15.0,98513
29.0,Male,Bachelor's,Analyst,Marketing,5.0,57354
27.0,Female,Bachelor's,Intern,Finance,5.0,42881
43.0,Female,Master's,Analyst,HR,18.0,77557
24.0,Male,High School,Analyst,HR,1.0,36659
32.0,Female,Bachelor's,Analyst,Marketing,10.0,71495
46.0,Female,Bachelor's,Analyst,Operations,24.0,87876
40.0,Female,PhD,Director,HR,17.0,126498
31.0,Male,High School,Intern,Marketing,8.0,40702
51.0,Female,Bachelor's,Manager,IT,27.0,119606
39.0,Female,PhD,Analyst,Operations,15.0,93396
33.0,Male,Master's,Engineer,HR,10.0,80919
38.0,Female,Master's,Engineer,Marketing,13.0,82292
31.0,Female,Bachelor's,Intern,Marketing,7.0,50351
51.0,Male,Bachelor's,Analyst,IT,26.0,95165
35.0,Female,Master's,Manager,IT,12.0,103450
31.0,Male,PhD,Engineer,Operations,9.0,99800
,Female,Bachelor's,Engineer,HR,22.0,94144
34.0,Female,Bachelor's,Engineer,Marketing,11.0,79924
46.0,Male,Bachelor's,Analyst,Operations,20.0,79718
51.0,Male,Master's,Director,Operations,28.0,139811
26.0,Male,Bachelor's,Analyst,IT,2.0,49430
23.0,Female,Bachelor's,Manager,Marketing,1.0,76471
35.0,Female,Bachelor's,Analyst,Finance,10.0,73236
49.0,Male,Bachelor's,Intern,IT,23.0,68854
,Male,Bachelor's,Analyst,Marketing,17.0,65441
45.0,Male,High School,Intern,Operations,23.0,67126
45.0,Female,Master's,Director,Operations,20.0,135204
46.0,Female,Bachelor's,Intern,HR,24.0,70599
27.0,Male,Bachelor's,Engineer,Finance,3.0,72883
29.0,Female,Bachelor's,Manager,IT,7.0,84569
51.0,Female,Bachelor's,Engineer,HR,28.0,99088
32.0,Female,Bachelor's,Analyst,HR,10.0,68443
37.0,Male,High School,Engineer,Finance,14.0,67886
46.0,Female,Bachelor's,Analyst,IT,22.0,90606
53.0,Male,High School,Intern,IT,27.0,71054
46.0,Male,High School,Analyst,Operations,23.0,67967
42.0,Male,PhD,Manager,IT,20.0,129269
23.0,Male,Bachelor's,Manager,HR,,79786
44.0,Male,Master's,Engineer,Operations,22.0,104580
42.0,Male,Bachelor's,Manager,IT,18.0,105441
39.0,Female,Master's,Analyst,Finance,14.0,66708
50.0,Male,Master's,Manager,HR,28.0,120877
47.0,Female,Bachelor's,Engineer,Marketing,25.0,112045
,Female,Bachelor's,Intern,Finance,25.0,76148
51.0,Female,Bachelor's,Director,Finance,25.0,120297
49.0,Female,Bachelor's,Intern,IT,27.0,79344
50.0,Male,PhD,Analyst,Operations,26.0,99507
50.0,Female,Master's,Engineer,Operations,25.0,115387
37.0,Male,PhD,Analyst,HR,12.0,81767
26.0,Male,High School,Analyst,IT,1.0,35606
26.0,Female,Master's,Analyst,Operations,2.0,61850
54.0,Male,PhD,Manager,Marketing,29.0,138487
,Female,Bachelor's,Analyst,IT,13.0,72975
42.0,Male,High School,Engineer,IT,19.0,75507
50.0,Male,Master's,Intern,Operations,25.0,78755
35.0,Male,Bachelor's,Manager,Finance,12.0,81361
49.0,Female,Master's,Engineer,IT,26.0,112568
45.0,Female,High School,Engineer,Finance,22.0,89350
49.0,Male,Master's,Engineer,HR,25.0,110329
37.0,Male,Bachelor's,Analyst,HR,15.0,70324
37.0,Female,Bachelor's,Manager,Operations,11.0,80988
25.0,Male,Bachelor's,Engineer,HR,0.0,58003
31.0,Female,Master's,Intern,Operations,5.0,59045
34.0,Female,Master's,Director,Operations,12.0,113857
44.0,Female,Bachelor's,Manager,Finance,21.0,96856
46.0,Female,Bachelor's,Engineer,Finance,23.0,95133
24.0,Male,Master's,Analyst,HR,1.0,62330
40.0,Female,Bachelor's,Director,Finance,17.0,110996
41.0,Female,Master's,Engineer,IT,16.0,86906
40.0,Female,Bachelor's,Analyst,Marketing,18.0,74569
44.0,Female,Bachelor's,Analyst,IT,,79344
36.0,Male,Bachelor's,Analyst,IT,14.0,71167
33.0,Female,Bachelor's,Director,Operations,7.0,97905
,Male,Master's,Analyst,Marketing,22.0,87721
32.0,Female,Bachelor's,Engineer,Operations,8.0,77230
29.0,Female,Bachelor's,Engineer,Finance,7.0,80671
33.0,Male,Master's,Manager,Finance,7.0,108075
35.0,Female,Bachelor's,Intern,Marketing,10.0,48341
40.0,Male,Bachelor's,Intern,HR,17.0,63874
42.0,Female,PhD,Engineer,Finance,16.0,92931
45.0,Male,Master's,Analyst,IT,21.0,87114
46.0,Male,High School,Engineer,Marketing,22.0,93393
30.0,Male,PhD,Manager,Marketing,5.0,86155
44.0,Male,Master's,Manager,Finance,22.0,112914
45.0,Male,Bachelor's,Manager,Finance,23.0,108322
27.0,Female,High School,Analyst,Operations,1.0,35686
26.0,Male,Master's,Manager,Operations,0.0,83882
31.0,Male,Master's,Analyst,IT,9.0,72770
29.0,Female,Bachelor's,Director,Marketing,7.0,93440
41.0,Male,Master's,Engineer,HR,15.0,95743
46.0,Female,Master's,Manager,HR,23.0,112348
37.0,Female,Bachelor's,Analyst,Marketing,13.0,71779
47.0,Male,Bachelor's,Engineer,IT,23.0,96520
40.0,Male,Bachelor's,Manager,Operations,15.0,97673
37.0,Male,Master's,Analyst,Operations,13.0,76276
51.0,Male,High School,Director,Operations,25.0,108760
29.0,Male,Bachelor's,Manager,HR,6.0,76010
43.0,Male,Master's,Manager,HR,17.0,103650
41.0,Female,Master's,Engineer,IT,19.0,95772
30.0,Female,Bachelor's,Engineer,HR,8.0,75360
47.0,Female,Master's,Manager,Finance,23.0,116338
26.0,Female,High School,Engineer,HR,3.0,56211
48.0,Male,Master's,Manager,Operations,23.0,106498
51.0,Male,High School,Engineer,IT,25.0,88022
53.0,Female,Bachelor's,Analyst,Marketing,28.0,86203
40.0,Male,Master's,Analyst,Marketing,15.0,89226
46.0,Male,High School,Analyst,IT,21.0,73867
35.0,Female,Bachelor's,Engineer,Finance,10.0,84827
34.0,Female,Master's,Manager,Marketing,8.0,94385
38.0,Female,Master's,Director,Operations,16.0,127325
47.0,Female,Master's,Analyst,Marketing,21.0,91077
32.0,Male,Master's,Intern,Marketing,10.0,62768
41.0,Female,Bachelor's,Engineer,Operations,19.0,100235
28.0,Male,Bachelor's,Intern,HR,2.0,37443
46.0,Female,Bachelor's,Manager,Finance,20.0,100674
,Female,Bachelor's,Manager,Operations,25.0,112124
32.0,Female,PhD,Analyst,Operations,10.0,95588
33.0,Male,Bachelor's,Analyst,IT,7.0,58613
49.0,Male,Bachelor's,Analyst,Finance,,90544
33.0,Male,Bachelor's,Manager,HR,9.0,92018
29.0,Male,PhD,Engineer,Operations,5.0,93494
39.0,Female,Bachelor's,Director,HR,16.0,114485
29.0,Female,Bachelor's,Engineer,Operations,5.0,76944
28.0,Female,Bachelor's,Director,Operations,6.0,98817
38.0,Female,Master's,Analyst,IT,12.0,76560
31.0,Male,High School,Analyst,Marketing,5.0,44110
28.0,Female,Master's,Engineer,Finance,2.0,70413
49.0,Female,PhD,Engineer,IT,26.0,115182
47.0,Female,Bachelor's,Engineer,HR,24.0,99449
34.0,Male,Master's,Director,Operations,12.0,114640
32.0,Male,PhD,Analyst,Operations,9.0,89075
51.0,Male,Master's,Engineer,Finance,25.0,97125
25.0,Female,Bachelor's,Director,IT,3.0,90250
26.0,Male,Bachelor's,Analyst,IT,4.0,65549
46.0,Male,Master's,Intern,HR,20.0,69106
43.0,Female,Bachelor's,Intern,IT,,61476
53.0,Male,Master's,Analyst,IT,27.0,100831
39.0,Female,PhD,Engineer,Marketing,17.0,107849
48.0,Female,PhD,Engineer,Finance,23.0,105582
32.0,Male,Bachelor's,Director,IT,6.0,102736
46.0,Female,High School,Manager,HR,20.0,98888
53.0,Female,PhD,Manager,Operations,28.0,125026
25.0,Female,Master's,Director,IT,0.0,99768
49.0,Female,High School,Analyst,IT,,84618
41.0,Male,PhD,Director,Operations,16.0,125989
46.0,Female,Master's,Manager,Marketing,23.0,114206
44.0,Male,Bachelor's,Manager,Finance,19.0,96658
50.0,Female,Bachelor's,Intern,Marketing,28.0,77952
44.0,Female,Bachelor's,Manager,HR,19.0,107651
55.0,Female,High School,Analyst,IT,29.0,76911
,Female,Bachelor's,Engineer,Marketing,24.0,93829
42.0,Female,Master's,Engineer,Finance,17.0,96951
27.0,Female,High School,Analyst,HR,,51549
45.0,Female,Bachelor's,Intern,Marketing,21.0,72850
28.0,Male,Bachelor's,Analyst,IT,5.0,53590
35.0,Male,Bachelor's,Manager,Finance,9.0,86983
51.0,Male,PhD,Engineer,IT,27.0,116199
54.0,Female,Bachelor's,Analyst,IT,29.0,94841
41.0,Male,Bachelor's,Intern,HR,18.0,67895
33.0,Female,Master's,Intern,Finance,9.0,58634
30.0,Male,Bachelor's,Engineer,Operations,5.0,70077
34.0,Male,Bachelor's,Analyst,IT,9.0,63499
32.0,Female,Bachelor's,Analyst,Finance,,55635
43.0,Female,High School,Engineer,IT,20.0,90469
35.0,Female,Bachelor's,Engineer,Marketing,11.0,83678
46.0,Female,Bachelor's,Engineer,Marketing,23.0,87497
28.0,Female,Bachelor's,Intern,Finance,3.0,53034
38.0,Male,PhD,Manager,HR,12.0,110054
49.0,Female,Bachelor's,Intern,Operations,25.0,78232
35.0,Female,Bachelor's,Manager,Marketing,9.0,84990
41.0,Female,Master's,Engineer,HR,15.0,93121
43.0,Male,High School,Intern,Operations,18.0,59731
31.0,Female,Master's,Engineer,Marketing,5.0,86607
47.0,Male,Bachelor's,Intern,Operations,25.0,70024
53.0,Male,PhD,Engineer,IT,29.0,127118
33.0,Male,High School,Analyst,Finance,8.0,51896
36.0,Male,Bachelor's,Intern,Marketing,13.0,64601
48.0,Female,High School,Manager,Marketing,,93238
32.0,Female,PhD,Intern,IT,9.0,67118
32.0,Female,Bachelor's,Intern,Marketing,7.0,38143
24.0,Female,Bachelor's,Analyst,Marketing,2.0,49704
40.0,Male,High School,Engineer,Marketing,16.0,75611
44.0,Male,Master's,Engineer,Marketing,18.0,99177
54.0,Female,Bachelor's,Manager,Marketing,29.0,109652
26.0,Female,Master's,Director,HR,2.0,105284
,Female,Bachelor's,Engineer,Marketing,13.0,90650
51.0,Male,Bachelor's,Manager,IT,27.0,115271
29.0,Male,High School,Manager,Marketing,5.0,66893
52.0,Male,Bachelor's,Analyst,Operations,28.0,84899
44.0,Female,Bachelor's,Director,Operations,18.0,113486
43.0,Male,High School,Manager,IT,17.0,87538
36.0,Male,Master's,Intern,HR,11.0,68884
37.0,Male,Bachelor's,Engineer,IT,14.0,81301
49.0,Female,Bachelor's,Analyst,HR,24.0,88260
29.0,Male,Bachelor's,Engineer,Finance,5.0,69208
43.0,Female,Bachelor's,Analyst,Operations,20.0,77304
36.0,Female,Bachelor's,Intern,Operations,11.0,50701
41.0,Female,Bachelor's,Analyst,Operations,18.0,71253
,Male,Bachelor's,Director,HR,6.0,93115
46.0,Female,Master's,Engineer,IT,22.0,103341
42.0,Male,PhD,Engineer,HR,19.0,107645
31.0,Male,Bachelor's,Analyst,Operations,9.0,63657
41.0,Female,Bachelor's,Manager,Operations,17.0,98516
27.0,Female,Master's,Manager,Operations,1.0,74119
38.0,Female,Bachelor's,Engineer,Operations,12.0,85815
39.0,Male,High School,Intern,Finance,14.0,43329
49.0,Female,Bachelor's,Engineer,Operations,27.0,105026
46.0,Male,Master's,Engineer,HR,23.0,110677
28.0,Female,Master's,Engineer,Operations,3.0,80485
32.0,Male,High School,Analyst,Marketing,6.0,54996
25.0,Female,Bachelor's,Intern,Finance,2.0,41372
,Female,Bachelor's,Engineer,Operations,24.0,93483
41.0,Male,Master's,Analyst,Marketing,15.0,73509
47.0,Female,High School,Engineer,HR,25.0,91680
32.0,Female,High School,Manager,Finance,,74602
45.0,Female,Master's,Engineer,Operations,22.0,100436
44.0,Female,Bachelor's,Manager,HR,22.0,110457
42.0,Male,Master's,Analyst,Marketing,16.0,81098
,Male,Bachelor's,Engineer,Finance,25.0,95743
29.0,Male,High School,Director,Operations,7.0,103433
40.0,Male,Bachelor's,Analyst,HR,17.0,73817
,Male,Master's,Intern,Finance,23.0,84401
49.0,Female,Master's,Analyst,Marketing,26.0,100469
34.0,Male,Master's,Director,Operations,12.0,109914
27.0,Female,Bachelor's,Engineer,Finance,,60048
25.0,Male,Master's,Manager,Marketing,,73837
40.0,Female,Bachelor's,Analyst,Marketing,15.0,73723
41.0,Male,Bachelor's,Analyst,HR,15.0,72677
34.0,Female,Master's,Analyst,Marketing,10.0,66938
49.0,Male,High School,Analyst,Marketing,23.0,82842
29.0,Female,High School,Engineer,IT,3.0,61623
36.0,Female,Bachelor's,Engineer,Marketing,10.0,77100
47.0,Female,High School,Manager,Operations,25.0,101655
31.0,Female,Bachelor's,Director,Finance,5.0,92429
51.0,Female,Bachelor's,Manager,Operations,25.0,105591
50.0,Male,Bachelor's,Manager,Operations,28.0,112972
36.0,Female,Master's,Engineer,HR,10.0,88616
50.0,Female,Master's,Engineer,IT,25.0,106692
25.0,Female,Bachelor's,Engineer,IT,0.0,72707
34.0,Male,Bachelor's,Director,Operations,8.0,94996
48.0,Female,Bachelor's,Analyst,Finance,26.0,88570
32.0,Female,Bachelor's,Analyst,IT,6.0,61404
46.0,Male,Bachelor's,Manager,IT,20.0,107109
44.0,Male,Master's,Analyst,Operations,21.0,88239
26.0,Female,Bachelor's,Intern,IT,2.0,37479
50.0,Female,Bachelor's,Intern,HR,28.0,78522
32.0,Male,Bachelor's,Analyst,Operations,8.0,64159
24.0,Female,Bachelor's,Analyst,IT,1.0,50180
51.0,Female,PhD,Engineer,IT,27.0,130664
35.0,Female,Master's,Manager,IT,9.0,94067
41.0,Male,High School,Engineer,Operations,16.0,79243
51.0,Female,Master's,Manager,Finance,29.0,125707
22.0,Female,Bachelor's,Manager,Marketing,0.0,72944
,Male,Master's,Engineer,IT,25.0,111884
41.0,Male,Master's,Analyst,Marketing,17.0,78443
27.0,Male,Bachelor's,Director,Marketing,5.0,105337
28.0,Female,High School,Analyst,IT,5.0,46110
31.0,Female,Bachelor's,Director,IT,,100381
33.0,Male,Bachelor's,Engineer,Marketing,9.0,76558
37.0,Female,Master's,Manager,Finance,,102900
28.0,Male,Bachelor's,Intern,Marketing,3.0,49106
33.0,Female,High School,Intern,Finance,7.0,50230
25.0,Female,Master's,Engineer,HR,,70600
28.0,Female,PhD,Analyst,Finance,2.0,65200
27.0,Female,Bachelor's,Director,Operations,3.0,93210
26.0,Female,Bachelor's,Engineer,IT,0.0,61758
30.0,Female,Bachelor's,Analyst,HR,8.0,59510
32.0,Male,High School,Intern,Marketing,10.0,43584
44.0,Female,PhD,Analyst,Finance,20.0,93505
44.0,Male,High School,Analyst,HR,22.0,69400
41.0,Female,Bachelor's,Analyst,Operations,18.0,78361
46.0,Male,Bachelor's,Manager,Finance,20.0,104262
53.0,Male,Bachelor's,Manager,Marketing,28.0,113734
50.0,Female,Master's,Engineer,Marketing,25.0,97982
54.0,Female,Master's,Engineer,Finance,29.0,111840
43.0,Female,Bachelor's,Engineer,Operations,19.0,100299
,Male,High School,Manager,IT,6.0,73333
30.0,Female,High School,Analyst,IT,4.0,46490
23.0,Female,PhD,Intern,Marketing,1.0,53084
41.0,Female,Master's,Analyst,Operations,18.0,88096
48.0,Female,Bachelor's,Intern,Marketing,23.0,77869
27.0,Male,Master's,Analyst,IT,2.0,57721
39.0,Female,Master's,Director,Marketing,14.0,107476
29.0,Male,Bachelor's,Analyst,Finance,6.0,57296
,Male,PhD,Analyst,Finance,4.0,69375
47.0,Female,Bachelor's,Intern,Operations,22.0,69957
31.0,Female,Bachelor's,Intern,IT,9.0,57469
32.0,Male,Bachelor's,Engineer,Operations,8.0,68882
45.0,Female,High School,Manager,Operations,22.0,101109
39.0,Male,Bachelor's,Manager,IT,13.0,95642
43.0,Male,Master's,Intern,HR,21.0,80019
